Post Grad,5.3,Comedy,Vicky Jenson,Alexis Bledel,Michael Keaton,15000000,6382178,6563402,"Aug 21, 2009"
Poultrygeist: Night of the Chicken Dead,6.2,Comedy,Lloyd Kaufman,Jason Yachanin,Kate Graham,450000,13804,22623,"May 9, 2008"
Pound of Flesh,5.1,Action,Ernie Barbarash,Jean-Claude Van Damme,John Ralston,7500000,0,0,"May 15, 2015"
Power Rangers,6,Action,Dean Israelite,Dacre Montgomery,Naomi Scott,120000000,85364450,142531552,"Mar 24, 2017"
Predators,6.4,Action,Nimrad Antal,Adrien Brody,Laurence Fishburne,40000000,52000688,127234389,"Jul 9, 2010"
Premium Rush,6.5,Action,David Koepp,Joseph Gordon-Levitt,Michael Shannon,35000000,20275446,31393201,"Aug 24, 2012"
Premonition,5.9,Drama,Mennan Yapo,Sandra Bullock,Julian McMahon,20000000,47852604,81461343,"Mar 16, 2007"
Pride & Prejudice,7.8,Drama,Joe Wright,Keira Knightley,Matthew Macfadyen,28000000,38372662,126549607,"Nov 11, 2005"
Pride and Glory,6.7,Crime,Gavin O'Connor,Edward Norton,Colin Farrell,30000000,15740721,43440721,"Oct 24, 2008"
Pride and Prejudice and Zombies,5.8,Action,Burr Steers,Lily James,Sam Riley,28000000,10907291,16638300,"Feb 5, 2016"
Priest,5.7,Action,Scott Stewart,Paul Bettany,Cam Gigandet,60000000,29136626,84154026,"May 13, 2011"
Primer,6.9,Drama,Shane Carruth,Shane Carruth,David Sullivan,7000,424760,841926,"Oct 8, 2004"
Prisoners,8.1,Crime,Denis Villeneuve,Hugh Jackman,Jake Gyllenhaal,46000000,61002302,113402302,"Sep 20, 2013"
Project Almanac,6.4,Drama,Dean Israelite,Amy Landecker,Sofia Black-D'Elia,12000000,22348241,32909437,"Jan 30, 2015"
Project X,6.6,Comedy,Nima Nourizadeh,Thomas Mann,Oliver Cooper,12000000,54731865,103028188,"Mar 2, 2012"
Prom,5.4,Comedy,Joe Nussbaum,Aimee Teegarden,Thomas McDonell,8000000,10130219,10763183,"Apr 29, 2011"
Prom Night,3.9,Horror,Nelson McCormick,Brittany Snow,Scott Porter,18000000,43869350,57193655,"Apr 11, 2008"
Prometheus,7,Adventure,Ridley Scott,Noomi Rapace,Logan Marshall-Green,125000000,126477084,402448265,"Jun 8, 2012"
Promised Land,6.6,Drama,Gus Van Sant,Matt Damon,Frances McDormand,15000000,7597898,12394562,"Jan 4, 2013"
Proof,6.7,Drama,John Madden,Gwyneth Paltrow,Anthony Hopkins,20000000,7535331,8284331,"Sep 16, 2005"
Proof of Life,6.2,Action,Taylor Hackford,Meg Ryan,Russell Crowe,65000000,32598931,62761005,"Dec 8, 2000"
Proud Mary,4.9,Action,Babak Najafi,Taraji P. Henson,Billy Brown,30000000,20868638,21709539,"Jan 12, 2018"
Psycho Beach Party,6.2,Comedy,Robert Lee King,Lauren Ambrose,Nicholas Brendon,4000000,267972,267972,"Aug 4, 2000"
Public Enemies,7,Biography,Michael Mann,Christian Bale,Johnny Depp,102500000,97104620,212282709,"Jul 1, 2009"
Pulse,4.8,Horror,Jim Sonzero,Kristen Bell,Rick Gonzalez,20500000,20264436,30241435,"Aug 11, 2006"
Punch-Drunk Love,7.3,Comedy,Paul Thomas Anderson,Adam Sandler,Emily Watson,25000000,17791031,24591031,"Oct 11, 2002"
Punisher: War Zone,6,Action,Lexi Alexander,Ray Stevenson,Dominic West,35000000,8050977,10157534,"Dec 5, 2008"
Push,6.1,Action,Paul McGuigan,Camilla Belle,Dakota Fanning,38000000,31811527,49678401,"Feb 6, 2009"
Puss in Boots,6.6,Animation,Chris Miller,Antonio Banderas,Salma Hayek,130000000,149260504,554987477,"Oct 28, 2011"
Quantum of Solace,6.6,Action,Marc Forster,Daniel Craig,Olga Kurylenko,230000000,169368427,591692078,"Nov 14, 2008"
Quarantine,6,Horror,John Erick Dowdle,Jennifer Carpenter,Steve Harris,12000000,31691811,41924774,"Oct 10, 2008"
Quartet,6.8,Comedy,Dustin Hoffman,Maggie Smith,Michael Gambon,11000000,18388357,56178935,"Jan 11, 2013"
Queen of Katwe,7.4,Biography,Mira Nair,Madina Nalwanga,David Oyelowo,15000000,8874389,10055481,"Sep 23, 2016"
Queen of the Damned,5.3,Drama,Michael Rymer,Aaliyah,Stuart Townsend,35000000,30307804,30307804,"Feb 22, 2002"
Queen of the Desert,5.7,Adventure,Werner Herzog,Nicole Kidman,James Franco,36000000,0,1578543,"Apr 14, 2017"
Quills,7.3,Biography,Philip Kaufman,Geoffrey Rush,Kate Winslet,13500000,7060876,11732088,"Nov 22, 2000"
R.I.P.D.,5.6,Action,Robert Schwentke,Ryan Reynolds,Jeff Bridges,130000000,33618855,79076678,"Jul 19, 2013"
Rabbit Hole,7,Drama,John Cameron Mitchell,Nicole Kidman,Aaron Eckhart,5000000,2229058,6205034,"Dec 17, 2010"
Rabbit-Proof Fence,7.4,Adventure,Phillip Noyce,Everlyn Sampi,Tianna Sansbury,7000000,6199600,16866928,"Nov 29, 2002"
Race,7.1,Biography,Stephen Hopkins,Stephan James,Jason Sudeikis,5000000,19115191,23745772,"Feb 19, 2016"
Race,6.6,Action,Mastan Alibhai Burmawalla,Abbas Alibhai Burmawalla,Akshaye Khanna,5000000,19115191,23745772,"Feb 19, 2016"
Race to Witch Mountain,5.7,Action,Andy Fickman,Dwayne Johnson,Carla Gugino,50000000,67172595,105103784,"Mar 13, 2009"
Rachel Getting Married,6.7,Drama,Jonathan Demme,Anne Hathaway,Rosemarie DeWitt,12000000,12796861,17475475,"Oct 3, 2008"
Racing Stripes,5.2,Adventure,Frederik Du Chau,Frankie Muniz,David Spade,30000000,49772522,89955540,"Jan 14, 2005"
Radio,6.9,Biography,Michael Tollin,Cuba Gooding Jr.,Ed Harris,35000000,52333738,53293628,"Oct 24, 2003"
Raise Your Voice,5.9,Family,Sean McNamara,Hilary Duff,John Corbett,15000000,10411980,14811980,"Oct 8, 2004"
Raising Helen,6,Comedy,Garry Marshall,Kate Hudson,John Corbett,50000000,37485528,49928680,"May 28, 2004"
Ralph Breaks the Internet,7.1,Animation,Rich Moore,Phil Johnston,Sarah Silverman,175000000,201091711,523480372,"Nov 21, 2018"
Rambo,7,Action,Sylvester Stallone,Sylvester Stallone,Julie Benz,47500000,42754105,112214531,"Jan 25, 2008"
Ramona and Beezus,6.6,Adventure,Elizabeth Allen Rosenbaum,Joey King,Selena Gomez,15000000,26167002,27469621,"Jul 23, 2010"
Rampage,6.1,Action,Brad Peyton,Dwayne Johnson,Naomie Harris,120000000,101028233,428056280,"Apr 13, 2018"
Rampage,6.3,Action,Uwe Boll,Brendan Fletcher,Shaun Sipos,120000000,101028233,428056280,"Apr 13, 2018"
Rang De Basanti,8.2,Comedy,Rakeysh Omprakash Mehra,Aamir Khan,Soha Ali Khan,5300000,2197694,29197694,"Jan 27, 2006"
Rango,7.2,Animation,Gore Verbinski,Johnny Depp,Isla Fisher,135000000,123477607,245724600,"Mar 4, 2011"
Rat Race,6.4,Adventure,Jerry Zucker,Breckin Meyer,Amy Smart,48000000,56607223,86607223,"Aug 17, 2001"
Ratatouille,8,Animation,Jan Pinkava,Brad Bird,Lou Romano,150000000,206445654,626549695,"Jun 29, 2007"
Ray,7.7,Biography,Taylor Hackford,Jamie Foxx,Regina King,40000000,75305995,124823094,"Oct 29, 2004"
Ready Player One,7.5,Action,Steven Spielberg,Tye Sheridan,Olivia Cooke,150000000,137690172,579290136,"Mar 29, 2018"
Ready to Rumble,5.4,Comedy,Brian Robbins,David Arquette,Oliver Platt,24000000,12372410,12372410,"Apr 7, 2000"
Real Steel,7.1,Action,Shawn Levy,Hugh Jackman,Evangeline Lilly,110000000,85463309,263880341,"Oct 7, 2011"
Rebound,5.2,Comedy,Steve Carr,Martin Lawrence,Megan Mullally,45000000,16809014,17492014,"Jul 1, 2005"
Recess: School's Out,6.6,Animation,Chuck Sheetz,Andrew Lawrence,Rickey D'Shon Collins,10000000,36696761,44451470,"Feb 16, 2001"
RED,7,Action,Robert Schwentke,Bruce Willis,Helen Mirren,60000000,90380162,196439693,"Oct 15, 2010"
Red,7,Drama,Lucky McKee,Trygve Allister Diesen,Noel Fisher,60000000,90380162,196439693,"Oct 15, 2010"
RED 2,6.6,Action,Dean Parisot,Bruce Willis,Helen Mirren,84000000,53262560,141507355,"Jul 19, 2013"
Red Dawn,5.4,Action,Dan Bradley,Chris Hemsworth,Isabel Lucas,65000000,44806783,48164150,"Nov 21, 2012"
Red Dog,7.4,Biography,Kriv Stenders,Josh Lucas,Rachael Taylor,9100000,0,20927794,"Dec 31, 2011"
Red Dragon,7.2,Crime,Brett Ratner,Anthony Hopkins,Edward Norton,78000000,92955420,206455420,"Oct 4, 2002"
Red Eye,6.5,Mystery,Wes Craven,Rachel McAdams,Cillian Murphy,26000000,57891803,96666486,"Aug 19, 2005"
Red Lights,6.2,Drama,Rodrigo Cortes,Sigourney Weaver,Robert De Niro,17700000,49521,14518884,"Jul 13, 2012"
Red Planet,5.7,Action,Antony Hoffman,Val Kilmer,Carrie-Anne Moss,80000000,17480890,33463969,"Nov 10, 2000"
Red Riding Hood,5.4,Fantasy,Catherine Hardwicke,Amanda Seyfried,Lukas Haas,42000000,37662162,91678442,"Mar 11, 2011"
Red Riding: The Year of Our Lord 1974,7,Crime,Julian Jarrold,Andrew Garfield,David Morrissey,9000000,148826,148826,"Feb 5, 2010"
Red Sparrow,6.6,Action,Francis Lawrence,Jennifer Lawrence,Joel Edgerton,69000000,46874505,145951861,"Mar 2, 2018"
Red State,6.2,Action,Kevin Smith,Michael Parks,Melissa Leo,4000000,1065429,1983596,"Sep 23, 2011"
Red Tails,5.9,Action,Anthony Hemingway,Cuba Gooding Jr.,Gerald McRaney,58000000,49876377,50365498,"Jan 20, 2012"
Redacted,6.1,Crime,Brian De Palma,Patrick Carroll,Rob Devaney,5000000,65388,861325,"Nov 16, 2007"
Redbelt,6.8,Drama,David Mamet,Chiwetel Ejiofor,Tim Allen,7000000,2344847,2667084,"May 2, 2008"
Regression,5.7,Crime,Alejandro Amenabar,Ethan Hawke,David Thewlis,20000000,55039,15824374,"Oct 30, 2015"
Reign of Fire,6.2,Action,Rob Bowman,Matthew McConaughey,Christian Bale,60000000,43061982,82150183,"Feb 19, 2002"
Reign Over Me,7.5,Drama,Mike Binder,Adam Sandler,Don Cheadle,20000000,19661987,20081987,"Mar 23, 2007"
Reindeer Games,5.8,Action,John Frankenheimer,Ben Affleck,Gary Sinise,36000000,23360779,23360779,"Feb 25, 2000"
Remember Me,7.1,Drama,Allen Coulter,Robert Pattinson,Emilie de Ravin,16000000,19068240,56506120,"Mar 12, 2010"
Remember the Titans,7.8,Biography,Boaz Yakin,Denzel Washington,Will Patton,30000000,115654751,136706683,"Sep 29, 2000"
Rendition,6.8,Drama,Gavin Hood,Reese Witherspoon,Jake Gyllenhaal,27500000,9736045,26939925,"Oct 19, 2007"
Renegades,5.4,Action,Steven Quale,J.K. Simmons,Sullivan Stapleton,77500000,0,1521672,"Jan 22, 2019"
Reno 911!: Miami,5.9,Comedy,Robert Ben Garant,Thomas Lennon,Robert Ben Garant,10000000,20342161,21851362,"Feb 23, 2007"
Rent,7,Drama,Chris Columbus,Taye Diggs,Wilson Jermaine Heredia,40000000,29077547,31670620,"Nov 23, 2005"
Replicas,5.5,Drama,Jeffrey Nachmanoff,Keanu Reeves,Alice Eve,4000000,0,0,"Nov 9, 2012"
Repo Men,6.3,Action,Miguel Sapochnik,Jude Law,Forest Whitaker,32000000,13942007,18195238,"Mar 19, 2010"
Repo! The Genetic Opera,6.6,Horror,Darren Lynn Bousman,Paul Sorvino,Anthony Head,8500000,140244,198883,"Nov 7, 2008"
Requiem for a Dream,8.3,Drama,Darren Aronofsky,Ellen Burstyn,Jared Leto,4500000,3635482,7389233,"Oct 6, 2000"
Rescue Dawn,7.3,Action,Werner Herzog,Christian Bale,Steve Zahn,10000000,5490423,7037886,"Jul 4, 2007"
Resident Evil,6.7,Action,Paul W.S. Anderson,Milla Jovovich,Michelle Rodriguez,35000000,40119709,103787401,"Mar 15, 2002"
Resident Evil: Afterlife,5.9,Action,Paul W.S. Anderson,Milla Jovovich,Ali Larter,57500000,60128566,295874190,"Sep 10, 2010"
Resident Evil: Apocalypse,6.2,Action,Alexander Witt,Milla Jovovich,Sienna Guillory,50000000,50740078,125168734,"Sep 10, 2004"
Resident Evil: Extinction,6.3,Action,Russell Mulcahy,Milla Jovovich,Ali Larter,45000000,50648679,149871103,"Sep 21, 2007"
Resident Evil: Retribution,5.4,Action,Paul W.S. Anderson,Milla Jovovich,Sienna Guillory,65000000,42345531,240647629,"Sep 14, 2012"
Resident Evil: The Final Chapter,5.6,Action,Paul W.S. Anderson,Milla Jovovich,Iain Glen,40000000,26844692,314101190,"Jan 27, 2017"
Restless,6.8,Drama,Gus Van Sant,Mia Wasikowska,Henry Hopper,8000000,163753,2772511,"Sep 16, 2011"
Resurrecting the Champ,6.7,Drama,Rod Lurie,Samuel L. Jackson,Josh Hartnett,13000000,3172382,3260555,"Aug 24, 2007"
Return to Me,6.9,Comedy,Bonnie Hunt,David Duchovny,Minnie Driver,24000000,32662299,32662299,"Apr 7, 2000"
Revolutionary Road,7.3,Drama,Sam Mendes,Leonardo DiCaprio,Kate Winslet,45000000,22951340,79604820,"Dec 26, 2008"
Ricki and the Flash,5.9,Comedy,Jonathan Demme,Meryl Streep,Kevin Kline,18000000,26839498,41166033,"Aug 7, 2015"
Riddick,6.4,Action,David Twohy,Vin Diesel,Karl Urban,38000000,42025135,94763758,"Sep 6, 2013"
Ride Along,6.2,Action,Tim Story,Ice Cube,Kevin Hart,25000000,134202565,153733800,"Jan 17, 2014"
Ride Along 2,5.9,Action,Tim Story,Ice Cube,Kevin Hart,40000000,90862685,124827316,"Jan 15, 2016"
Riding in Cars with Boys,6.5,Biography,Penny Marshall,Drew Barrymore,Steve Zahn,47000000,29781453,29781453,"Oct 19, 2001"
Righteous Kill,6,Crime,Jon Avnet,Robert De Niro,Al Pacino,60000000,40081410,78481410,"Sep 12, 2008"
Rings,4.5,Drama,F. Javier Gutierrez,Matilda Anna Ingrid Lutz,Alex Roe,25000000,27793018,82917283,"Feb 3, 2017"
Rio,6.9,Animation,Carlos Saldanha,Jesse Eisenberg,Anne Hathaway,90000000,143619809,487519809,"Apr 15, 2011"
Rio 2,6.3,Animation,Carlos Saldanha,Jesse Eisenberg,Anne Hathaway,130000000,131538435,492846291,"Apr 11, 2014"
Ripley's Game,6.6,Crime,Liliana Cavani,John Malkovich,Dougray Scott,30000000,0,0,"Dec 31, 2003"
Rise of the Guardians,7.3,Animation,Peter Ramsey,Hugh Jackman,Alec Baldwin,145000000,103412758,306900902,"Nov 21, 2012"
Rise of the Planet of the Apes,7.6,Action,Rupert Wyatt,James Franco,Andy Serkis,93000000,176760185,470986200,"Aug 5, 2011"
Risen,6.3,Action,Kevin Reynolds,Joseph Fiennes,Tom Felton,20000000,36880033,46255763,"Feb 19, 2016"
Road to Perdition,7.7,Crime,Sam Mendes,Tom Hanks,Tyler Hoechlin,80000000,104054514,183354514,"Jul 12, 2002"
Road Trip,6.5,Adventure,Todd Phillips,Breckin Meyer,Seann William Scott,16000000,68525609,119739110,"May 19, 2000"
Robin Hood,5.3,Action,Otto Bathurst,Taron Egerton,Jamie Foxx,210000000,105487148,322459006,"May 14, 2010"
Robin Hood,6.6,Action,Ridley Scott,Russell Crowe,Cate Blanchett,210000000,105487148,322459006,"May 14, 2010"
Robinson Crusoe,5.3,Animation,Ben Stassen,Vincent Kesteloot,Kaya Yanar,13000000,8005586,42446455,"Sep 9, 2016"
RoboCop,6.2,Action,Jose Padilha,Joel Kinnaman,Gary Oldman,120000000,58607007,242981799,"Feb 12, 2014"
Robot & Frank,7.1,Comedy,Jake Schreier,Peter Sarsgaard,Frank Langella,2500000,3317468,4934356,"Aug 17, 2012"
Robot Overlords,4.6,Action,Jon Wright,Ben Kingsley,Gillian Anderson,21000000,0,991329,"Jun 30, 2015"
Robots,6.3,Animation,Carlos Saldanha,Chris Wedge,Halle Berry,80000000,128200012,260700012,"Mar 11, 2005"
Rock of Ages,5.9,Comedy,Adam Shankman,Julianne Hough,Diego Boneta,70000000,38518613,61031932,"Jun 15, 2012"
Rock Star,6.3,Drama,Stephen Herek,Mark Wahlberg,Jennifer Aniston,38000000,16991902,19317765,"Sep 7, 2001"
Rock the Kasbah,5.5,Comedy,Barry Levinson,Bill Murray,Leem Lubany,15000000,3020665,3386153,"Oct 23, 2015"
Rocketman,7.6,Biography,Dexter Fletcher,Taron Egerton,Jamie Bell,41000000,95555558,184883908,"May 31, 2019"
RocknRolla,7.3,Action,Guy Ritchie,Gerard Butler,Tom Wilkinson,18000000,5700626,27794339,"Oct 8, 2008"
Rocky Balboa,7.2,Drama,Sylvester Stallone,Sylvester Stallone,Antonio Tarver,24000000,70269899,156229050,"Dec 20, 2006"
Rogue,6.2,Action,Greg McLean,Michael Vartan,Radha Mitchell,23000000,10452,4673377,"Apr 25, 2008"
Role Models,6.8,Comedy,David Wain,Paul Rudd,Seann William Scott,28000000,67300955,94500826,"Nov 7, 2008"
Roll Bounce,6.1,Comedy,Malcolm D. Lee,Shad Moss,Nick Cannon,10000000,17380866,17433072,"Sep 23, 2005"
Rollerball,3,Action,John McTiernan,Chris Klein,Jean Reno,70000000,18990542,25852508,"Feb 8, 2002"
"Roman J. Israel, Esq.",6.4,Crime,Dan Gilroy,Denzel Washington,Colin Farrell,22000000,11962712,12967012,"Nov 17, 2017"
Romeo Must Die,6.1,Action,Andrzej Bartkowiak,Jet Li,Aaliyah,25000000,55973336,91036760,"Mar 22, 2000"
Room,8.2,Drama,Lenny Abrahamson,Brie Larson,Jacob Tremblay,13000000,14677674,36262783,"Oct 16, 2015"
Rosewater,6.6,Biography,Jon Stewart,Gael Garcia Bernal,Kim Bodnia,10000000,3128941,3185717,"Nov 14, 2014"
Rough Night,5.2,Comedy,Lucia Aniello,Scarlett Johansson,Kate McKinnon,20000000,22105643,46844357,"Jun 16, 2017"
Rubber,5.8,Comedy,Quentin Dupieux,Stephen Spinella,Roxane Mesquida,500000,100370,680914,"Apr 1, 2011"
Rudderless,7.5,Comedy,William H. Macy,Billy Crudup,Anton Yelchin,5000000,56001,567219,"Oct 17, 2014"
Rugrats Go Wild,5.6,Animation,Norton Virgien,John Eng,Lacey Chabert,25000000,39402572,55443032,"Jun 13, 2003"
Rules of Engagement,6.4,Drama,William Friedkin,Tommy Lee Jones,Samuel L. Jackson,60000000,61322858,71719931,"Apr 7, 2000"
Run All Night,6.6,Action,Jaume Collet-Serra,Liam Neeson,Ed Harris,50000000,26461644,66961644,"Mar 13, 2015"
Runner Runner,5.6,Crime,Brad Furman,Ben Affleck,Justin Timberlake,30000000,19316646,60512680,"Oct 4, 2013"
Running Scared,7.4,Action,Wayne Kramer,Paul Walker,Cameron Bright,17000000,6855137,9729088,"Feb 24, 2006"
Running with Scissors,6.2,Comedy,Ryan Murphy,Joseph Cross,Annette Bening,12000000,6860000,8706701,"Oct 20, 2006"
Rush,8.1,Action,Ron Howard,Daniel Br��__hl,Chris Hemsworth,38000000,26947624,98230839,"Sep 20, 2013"
Rush Hour 2,6.6,Action,Brett Ratner,Jackie Chan,Chris Tucker,90000000,226164286,347425832,"Aug 3, 2001"
Rush Hour 3,6.2,Action,Brett Ratner,Jackie Chan,Chris Tucker,180000000,140125968,256585882,"Aug 10, 2007"
S.W.A.T.,6,Action,Clark Johnson,Samuel L. Jackson,Colin Farrell,70000000,116877597,207154748,"Aug 8, 2003"
Sabotage,5.7,Action,David Ayer,Arnold Schwarzenegger,Sam Worthington,35000000,10508518,18376443,"Mar 28, 2014"
Safe,6.5,Action,Boaz Yakin,Jason Statham,Catherine Chan,33000000,17142080,41495213,"Apr 27, 2012"
Safe Haven,6.7,Drama,Lasse Hallstrom,Julianne Hough,Josh Duhamel,28000000,71399120,94050951,"Feb 14, 2013"
Safe House,6.7,Action,Daniel Espinosa,Denzel Washington,Ryan Reynolds,85000000,126181630,208542162,"Feb 10, 2012"
Safety Not Guaranteed,7,Comedy,Colin Trevorrow,Aubrey Plaza,Mark Duplass,750000,4010957,4422318,"Jun 8, 2012"
Sahara,6,Action,Breck Eisner,Matthew McConaughey,Penelope Cruz,145000000,68671925,121671925,"Apr 8, 2005"
Saints and Soldiers,6.7,Action,Ryan Little,Corbin Allred,Alexander Polinsky,780000,1310470,1310470,"Aug 6, 2004"
Salt,6.4,Action,Phillip Noyce,Angelina Jolie,Liev Schreiber,130000000,118311368,290650494,"Jul 23, 2010"
Sammy's avonturen: De geheime doorgang,6.1,Animation,Mimi Maynard,Ben Stassen,Ed Begley Jr.,25000000,0,71594792,"Dec 31, 2010"
San Andreas,6.1,Action,Brad Peyton,Dwayne Johnson,Carla Gugino,110000000,155190832,456258539,"May 29, 2015"
San Suk si gin,7,Action,Tung-Shing Yee,Jackie Chan,Naoto Takenaka,15000000,0,2013340,"Feb 5, 2010"
Sanctum,5.9,Adventure,Alister Grierson,Rhys Wakefield,Allison Cratchley,30000000,23209310,108957098,"Feb 4, 2011"
Saul fia,7.5,Drama,Laszla Nemes,Geza Rohrig,Levente Molnar,1700000,1777043,9696537,"Dec 18, 2015"
Sausage Party,6.2,Animation,Conrad Vernon,Greg Tiernan,Kristen Wiig,19000000,97670358,141344255,"Aug 12, 2016"
Savage Grace,5.8,Drama,Tom Kalin,Julianne Moore,Eddie Redmayne,4600000,434417,968805,"May 28, 2008"
Savages,6.5,Crime,Oliver Stone,Aaron Taylor-Johnson,Taylor Kitsch,45000000,47323100,82513490,"Jul 6, 2012"
Save the Last Dance,6.2,Drama,Thomas Carter,Julia Stiles,Sean Patrick Thomas,13000000,91038276,122244329,"Jan 12, 2001"
Saved!,6.8,Comedy,Brian Dannelly,Jena Malone,Mandy Moore,5000000,8886160,10206551,"May 28, 2004"
Saving Face,7.4,Comedy,Alice Wu,Joan Chen,Michelle Krusiec,2500000,1187266,1269705,"May 27, 2005"
Saving Grace,6.9,Comedy,Nigel Cole,Brenda Blethyn,Craig Ferguson,4000000,12178602,27786849,"Aug 4, 2000"
Saving Mr. Banks,7.5,Biography,John Lee Hancock,Emma Thompson,Tom Hanks,35000000,83299761,114962525,"Dec 13, 2013"
Saving Silverman,5.9,Comedy,Dennis Dugan,Jason Biggs,Steve Zahn,22000000,19351569,25873142,"Feb 9, 2001"
Saw 3D,5.6,Horror,Kevin Greutert,Tobin Bell,Costas Mandylor,17000000,45710178,133735284,"Oct 29, 2010"
Saw II,6.6,Horror,Darren Lynn Bousman,Donnie Wahlberg,Beverley Mitchell,5000000,87025093,152925093,"Oct 28, 2005"
Saw III,6.2,Horror,Darren Lynn Bousman,Tobin Bell,Shawnee Smith,10000000,80238724,163876815,"Oct 27, 2006"
Saw IV,5.9,Horror,Darren Lynn Bousman,Tobin Bell,Scott Patterson,10000000,63300095,135759694,"Oct 26, 2007"
Saw V,5.8,Horror,David Hackl,Scott Patterson,Costas Mandylor,10800000,56746769,118209778,"Oct 24, 2008"
Saw VI,6,Horror,Kevin Greutert,Tobin Bell,Costas Mandylor,11000000,27693292,69752402,"Oct 23, 2009"
Say It Isn't So,5,Comedy,J.B. Rogers,Chris Klein,Heather Graham,25000000,5516708,5516708,"Mar 23, 2001"
Scary Movie,6.2,Comedy,Keenen Ivory Wayans,Anna Faris,Jon Abrahams,19000000,157019771,277200000,"Jul 7, 2000"
Scary Movie 2,5.3,Comedy,Keenen Ivory Wayans,Anna Faris,Marlon Wayans,45000000,71277420,141189101,"Jul 4, 2001"
Scary Movie 3,5.5,Comedy,David Zucker,Anna Faris,Charlie Sheen,45000000,110000082,155200000,"Oct 24, 2003"
Scary Movie 4,5.1,Comedy,David Zucker,Anna Faris,Regina Hall,40000000,90710620,178710620,"Apr 14, 2006"
School for Scoundrels,5.9,Comedy,Todd Phillips,Billy Bob Thornton,Jon Heder,20000000,17807569,17807569,"Sep 29, 2006"
Scooby-Doo,5,Adventure,Raja Gosnell,Matthew Lillard,Freddie Prinze Jr.,84000000,153294164,276294164,"Jun 14, 2002"
Scooby-Doo 2: Monsters Unleashed,5,Adventure,Raja Gosnell,Freddie Prinze Jr.,Sarah Michelle Gellar,25000000,84185387,181185387,"Mar 26, 2004"
Scoop,6.7,Comedy,Woody Allen,Scarlett Johansson,Hugh Jackman,4000000,10525717,40103262,"Jul 28, 2006"
Scott Pilgrim vs. the World,7.5,Action,Edgar Wright,Michael Cera,Mary Elizabeth Winstead,85000000,31611316,48056764,"Aug 13, 2010"
Scouts Guide to the Zombie Apocalypse,6.3,Action,Christopher Landon,Tye Sheridan,Logan Miller,15000000,3703046,15554855,"Oct 30, 2015"
Scream 3,5.5,Horror,Wes Craven,David Arquette,Neve Campbell,40000000,89138076,161838076,"Feb 4, 2000"
Scream 4,6.1,Horror,Wes Craven,Neve Campbell,Courteney Cox,40000000,38180928,95989590,"Apr 15, 2011"
Screwed,5.7,Comedy,Larry Karaszewski,Scott Alexander,Dave Chappelle,12000000,6982680,6982680,"May 12, 2000"
Seabiscuit,7.3,Drama,Gary Ross,Tobey Maguire,Jeff Bridges,86000000,120277854,148715342,"Jul 25, 2003"
